file,line,type,commit,author,date,time,timezone,datetime,depth,length
src\routes\+page.svelte,4,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\+page.svelte,5,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,31
src\routes\+page.svelte,6,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\+page.svelte,7,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,7
src\routes\+page.svelte,8,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,71
src\routes\+page.svelte,9,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,8
src\routes\+page.svelte,10,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,0
src\routes\+page.svelte,11,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,19
src\routes\+page.svelte,12,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,16
src\routes\+page.svelte,13,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,15
src\routes\+page.svelte,14,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,23
src\routes\+page.svelte,15,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,17
src\routes\+page.svelte,16,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,11
src\routes\+page.svelte,17,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,8
src\routes\+page.svelte,18,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,23
src\routes\+page.svelte,19,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,3
src\routes\+page.svelte,20,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,17
src\routes\+page.svelte,21,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,24
src\routes\+page.svelte,22,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,17
src\routes\+page.svelte,23,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,24
src\routes\+page.svelte,24,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,20
src\routes\+page.svelte,25,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,27
src\routes\+page.svelte,26,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,4
src\routes\+page.svelte,27,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,9
src\routes\+page.svelte,28,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,13
src\routes\+page.svelte,29,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,57
src\routes\+page.svelte,30,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,7
src\routes\+page.svelte,31,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,13
src\routes\+page.svelte,32,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,57
src\routes\+page.svelte,33,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,7
src\routes\+page.svelte,34,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,51
src\routes\+page.svelte,35,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\+page.svelte,36,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,145
src\routes\+page.svelte,37,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\+page.svelte,38,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,627
src\routes\+page.svelte,39,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\+page.svelte,40,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,205
src\routes\+page.svelte,41,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\+page.svelte,42,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,174
src\routes\+layout.svelte,1,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,7
src\routes\+layout.svelte,2,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,33
src\routes\+layout.svelte,3,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,34
src\routes\+layout.svelte,4,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,12
src\routes\+layout.svelte,5,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,27
src\routes\+layout.svelte,6,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,39
src\routes\+layout.svelte,7,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,37
src\routes\+layout.svelte,8,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,35
src\routes\+layout.svelte,9,js,00000000,Not Committed Yet,2025-04-08,11:26:18,-03:00,2025-04-08T11:26:18-03:00,0,31
src\routes\+layout.svelte,10,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,59
src\routes\+layout.svelte,11,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,1
src\routes\+layout.svelte,12,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,0
src\routes\+layout.svelte,13,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,48
src\routes\+layout.svelte,14,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,58
src\routes\+layout.svelte,15,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,48
src\routes\+layout.svelte,16,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,55
src\routes\+layout.svelte,17,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,41
src\routes\+layout.svelte,18,js,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,0
src\routes\+layout.svelte,19,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,8
src\routes\+layout.svelte,20,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,0
src\routes\+layout.svelte,21,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,4
src\routes\+layout.svelte,22,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,17
src\routes\+layout.svelte,23,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,1
src\routes\+layout.svelte,24,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,57
src\routes\+layout.svelte,25,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,39
src\routes\+layout.svelte,26,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,55
src\routes\+layout.svelte,27,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,0
src\routes\+layout.svelte,28,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,8
src\routes\+layout.svelte,29,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,3
src\routes\+layout.svelte,30,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,6
src\routes\+layout.svelte,31,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,5
src\routes\+layout.svelte,32,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,0
src\routes\+layout.svelte,33,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,27
src\routes\+layout.svelte,34,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,5
src\routes\+layout.svelte,35,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,34
src\routes\+layout.svelte,36,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,46
src\routes\+layout.svelte,37,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,37
src\routes\+layout.svelte,38,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,35
src\routes\+layout.svelte,39,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,8
src\routes\+layout.svelte,40,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,7
src\routes\+layout.svelte,41,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,0
src\routes\+layout.svelte,42,svelte,625c32ff,ALESSANDRA BELLÓ SOARES,2025-03-27,12:28:52,-03:00,2025-03-27T12:28:52-03:00,0,7
src\routes\resume\+page.svelte,1,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,12
src\routes\resume\+page.svelte,2,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,23
src\routes\resume\+page.svelte,3,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,13
src\routes\resume\+page.svelte,4,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\resume\+page.svelte,5,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,17
src\routes\resume\+page.svelte,6,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\resume\+page.svelte,7,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,24
src\routes\resume\+page.svelte,8,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,15
src\routes\resume\+page.svelte,9,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,97
src\routes\resume\+page.svelte,10,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,121
src\routes\resume\+page.svelte,11,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,99
src\routes\resume\+page.svelte,12,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,9
src\routes\resume\+page.svelte,13,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\resume\+page.svelte,14,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,8
src\routes\resume\+page.svelte,15,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,14
src\routes\resume\+page.svelte,16,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,144
src\routes\resume\+page.svelte,17,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,137
src\routes\resume\+page.svelte,18,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,9
src\routes\resume\+page.svelte,19,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\resume\+page.svelte,20,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,8
src\routes\resume\+page.svelte,21,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,19
src\routes\resume\+page.svelte,22,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,3
src\routes\resume\+page.svelte,23,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,96
src\routes\resume\+page.svelte,24,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,124
src\routes\resume\+page.svelte,25,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,115
src\routes\resume\+page.svelte,26,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,4
src\routes\resume\+page.svelte,27,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,9
src\routes\resume\+page.svelte,28,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\resume\+page.svelte,29,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,8
src\routes\resume\+page.svelte,30,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,26
src\routes\resume\+page.svelte,31,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,3
src\routes\resume\+page.svelte,32,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,126
src\routes\resume\+page.svelte,33,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,142
src\routes\resume\+page.svelte,34,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,4
src\routes\resume\+page.svelte,35,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,9
src\routes\projects\+page.svelte,1,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,7
src\routes\projects\+page.svelte,2,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,41
src\routes\projects\+page.svelte,3,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,41
src\routes\projects\+page.svelte,4,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,33
src\routes\projects\+page.svelte,5,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,24
src\routes\projects\+page.svelte,6,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\routes\projects\+page.svelte,7,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,65
src\routes\projects\+page.svelte,8,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,11
src\routes\projects\+page.svelte,9,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\routes\projects\+page.svelte,10,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,3
src\routes\projects\+page.svelte,11,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,52
src\routes\projects\+page.svelte,12,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,12
src\routes\projects\+page.svelte,13,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\routes\projects\+page.svelte,14,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,65
src\routes\projects\+page.svelte,15,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,73
src\routes\projects\+page.svelte,16,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\routes\projects\+page.svelte,17,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,62
src\routes\projects\+page.svelte,18,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,44
src\routes\projects\+page.svelte,19,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,36
src\routes\projects\+page.svelte,20,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,2
src\routes\projects\+page.svelte,21,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\routes\projects\+page.svelte,22,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\routes\projects\+page.svelte,23,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,14
src\routes\projects\+page.svelte,24,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,26
src\routes\projects\+page.svelte,25,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,16
src\routes\projects\+page.svelte,26,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,82
src\routes\projects\+page.svelte,27,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,49
src\routes\projects\+page.svelte,28,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,60
src\routes\projects\+page.svelte,29,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,43
src\routes\projects\+page.svelte,30,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,2
src\routes\projects\+page.svelte,31,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\routes\projects\+page.svelte,32,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,0
src\routes\projects\+page.svelte,33,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,55
src\routes\projects\+page.svelte,34,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,18
src\routes\projects\+page.svelte,35,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,36
src\routes\projects\+page.svelte,36,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,0
src\routes\projects\+page.svelte,37,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,0
src\routes\projects\+page.svelte,38,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,11
src\routes\projects\+page.svelte,39,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,2
src\routes\projects\+page.svelte,40,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,8
src\routes\projects\+page.svelte,41,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\routes\projects\+page.svelte,42,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,12
src\routes\projects\+page.svelte,43,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,22
