file,line,type,commit,author,date,time,timezone,datetime,depth,length
src\routes\projects\+page.svelte,44,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,13
src\routes\projects\+page.svelte,45,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\projects\+page.svelte,46,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,36
src\routes\projects\+page.svelte,47,svelte,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,60
src\routes\projects\+page.svelte,48,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,106
src\routes\projects\+page.svelte,49,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,21
src\routes\projects\+page.svelte,50,svelte,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,26
src\routes\projects\+page.svelte,51,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,18
src\routes\projects\+page.svelte,52,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,13
src\routes\projects\+page.svelte,53,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,17
src\routes\projects\+page.svelte,54,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,27
src\routes\projects\+page.svelte,55,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,2
src\routes\projects\+page.svelte,56,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,14
src\routes\projects\+page.svelte,57,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,3
src\routes\projects\+page.svelte,58,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,13
src\routes\projects\+page.svelte,59,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,6
src\routes\projects\+page.svelte,60,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,5
src\routes\contact\+page.svelte,1,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,12
src\routes\contact\+page.svelte,2,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,24
src\routes\contact\+page.svelte,3,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,13
src\routes\contact\+page.svelte,4,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\contact\+page.svelte,5,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,15
src\routes\contact\+page.svelte,6,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,0
src\routes\contact\+page.svelte,7,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,66
src\routes\contact\+page.svelte,8,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,37
src\routes\contact\+page.svelte,9,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,37
src\routes\contact\+page.svelte,10,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,41
src\routes\contact\+page.svelte,11,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,38
src\routes\contact\+page.svelte,12,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,35
src\routes\contact\+page.svelte,13,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,37
src\routes\contact\+page.svelte,14,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,22
src\routes\contact\+page.svelte,15,svelte,5471ffa3,ALESSANDRA BELLÓ SOARES,2025-03-20,12:40:11,-03:00,2025-03-20T12:40:11-03:00,0,6
src\lib\Project.svelte,1,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,7
src\lib\Project.svelte,2,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,20
src\lib\Project.svelte,3,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,21
src\lib\Project.svelte,4,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,8
src\lib\Project.svelte,5,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Project.svelte,6,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,8
src\lib\Project.svelte,7,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,29
src\lib\Project.svelte,8,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,64
src\lib\Project.svelte,9,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,30
src\lib\Project.svelte,10,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,2
src\lib\Project.svelte,11,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,17
src\lib\Project.svelte,12,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,3
src\lib\Project.svelte,13,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,10
src\lib\Project.svelte,14,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,3
src\lib\Project.svelte,15,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,9
src\lib\Project.svelte,16,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Project.svelte,17,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,6
src\lib\Project.svelte,18,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,7
src\lib\Project.svelte,19,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,1,13
src\lib\Project.svelte,20,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,1,13
src\lib\Project.svelte,21,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,1,27
src\lib\Project.svelte,22,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,1,16
src\lib\Project.svelte,23,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Project.svelte,24,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Project.svelte,25,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,10
src\lib\Project.svelte,26,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,9
src\lib\Project.svelte,27,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Project.svelte,28,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,4
src\lib\Project.svelte,29,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,12
src\lib\Project.svelte,30,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Project.svelte,31,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,7
src\lib\Pie.svelte,1,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,7
src\lib\Pie.svelte,2,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,24
src\lib\Pie.svelte,3,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,4,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,58
src\lib\Pie.svelte,5,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,6,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,23
src\lib\Pie.svelte,7,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,13
src\lib\Pie.svelte,8,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,20
src\lib\Pie.svelte,9,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,2
src\lib\Pie.svelte,10,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,11,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,20
src\lib\Pie.svelte,12,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,49
src\lib\Pie.svelte,13,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,11
src\lib\Pie.svelte,14,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,8
src\lib\Pie.svelte,15,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,16,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,3
src\lib\Pie.svelte,17,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,103
src\lib\Pie.svelte,18,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,30
src\lib\Pie.svelte,19,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,40
src\lib\Pie.svelte,20,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,21,js,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,48
src\lib\Pie.svelte,22,js,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,29
src\lib\Pie.svelte,23,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,8
src\lib\Pie.svelte,24,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,25,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,22
src\lib\Pie.svelte,26,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,27,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,30
src\lib\Pie.svelte,28,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,25
src\lib\Pie.svelte,29,svelte,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,33
src\lib\Pie.svelte,30,svelte,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,39
src\lib\Pie.svelte,31,svelte,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,69
src\lib\Pie.svelte,32,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,6
src\lib\Pie.svelte,33,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,34,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,5
src\lib\Pie.svelte,35,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,18
src\lib\Pie.svelte,36,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,23
src\lib\Pie.svelte,37,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,38
src\lib\Pie.svelte,38,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,27
src\lib\Pie.svelte,39,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,29
src\lib\Pie.svelte,40,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,4
src\lib\Pie.svelte,41,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,6
src\lib\Pie.svelte,42,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,4
src\lib\Pie.svelte,43,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,5
src\lib\Pie.svelte,44,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,45,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,6
src\lib\Pie.svelte,46,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,4
src\lib\Pie.svelte,47,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,1,15
src\lib\Pie.svelte,48,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,1,17
src\lib\Pie.svelte,49,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,50,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,43
src\lib\Pie.svelte,51,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,17
src\lib\Pie.svelte,52,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,53,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,54,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,39
src\lib\Pie.svelte,55,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,12
src\lib\Pie.svelte,56,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,57,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,58,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,5
src\lib\Pie.svelte,59,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,1,17
src\lib\Pie.svelte,60,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,61,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,62,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,10
src\lib\Pie.svelte,63,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,13
src\lib\Pie.svelte,64,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,19
src\lib\Pie.svelte,65,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,10
src\lib\Pie.svelte,66,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,67,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,68,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,7
src\lib\Pie.svelte,69,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,13
src\lib\Pie.svelte,70,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,58
src\lib\Pie.svelte,71,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,23
src\lib\Pie.svelte,72,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,12
src\lib\Pie.svelte,73,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,11
src\lib\Pie.svelte,74,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,7
src\lib\Pie.svelte,75,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,76,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,77,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,10
src\lib\Pie.svelte,78,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,12
src\lib\Pie.svelte,79,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,19
src\lib\Pie.svelte,80,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,10
src\lib\Pie.svelte,81,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,82,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,83,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,7
src\lib\Pie.svelte,84,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,21
src\lib\Pie.svelte,85,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,30
src\lib\Pie.svelte,86,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,10
src\lib\Pie.svelte,87,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,11
src\lib\Pie.svelte,88,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,89,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,90,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,69
src\lib\Pie.svelte,91,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,39
src\lib\Pie.svelte,92,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,12
src\lib\Pie.svelte,93,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,94,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,95,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,10
src\lib\Pie.svelte,96,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,36
src\lib\Pie.svelte,97,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,0
src\lib\Pie.svelte,98,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,11
src\lib\Pie.svelte,99,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,29
src\lib\Pie.svelte,100,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,0
src\lib\Pie.svelte,101,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,0
src\lib\Pie.svelte,102,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,9
src\lib\Pie.svelte,103,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,19
src\lib\Pie.svelte,104,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,0
src\lib\Pie.svelte,105,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,106,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,107,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,36
src\lib\Pie.svelte,108,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,11
src\lib\Pie.svelte,109,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,110,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,111,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,11
src\lib\Pie.svelte,112,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,24
src\lib\Pie.svelte,113,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,0
src\lib\Pie.svelte,114,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,0
src\lib\Pie.svelte,115,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,5
src\lib\Pie.svelte,116,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,8
src\lib\Pie.svelte,117,css,15404d51,Alessandra,2025-04-03,13:00:19,-03:00,2025-04-03T13:00:19-03:00,0,15
src\lib\Pie.svelte,118,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,119,css,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,0
src\lib\Pie.svelte,120,svelte,c1ed3507,Alessandra,2025-04-03,12:31:34,-03:00,2025-04-03T12:31:34-03:00,0,7
